,Streams,index,Artist,URL,id,acousticness,analysis_url,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,Score
0,262928,190,Black M,https://open.spotify.com/track/4T7fVWFjYNwkuCKRpKXVeB,4T7fVWFjYNwkuCKRpKXVeB,0.0156,https://api.spotify.com/v1/audio-analysis/4T7fVWFjYNwkuCKRpKXVeB,0.7,233147,0.807,0.0,11,0.141,-6.051,0,0.124,128.02200000000002,4,https://api.spotify.com/v1/tracks/4T7fVWFjYNwkuCKRpKXVeB,audio_features,spotify:track:4T7fVWFjYNwkuCKRpKXVeB,0.713,0.09178917174614558
1,174907,72709,Sofiane,https://open.spotify.com/track/5O15xPvlUyf6WYJqNP96vc,5O15xPvlUyf6WYJqNP96vc,0.47600000000000003,https://api.spotify.com/v1/audio-analysis/5O15xPvlUyf6WYJqNP96vc,0.852,160467,0.9179999999999999,0.0,10,0.0797,-4.503,0,0.21899999999999997,111.985,4,https://api.spotify.com/v1/tracks/5O15xPvlUyf6WYJqNP96vc,audio_features,spotify:track:5O15xPvlUyf6WYJqNP96vc,0.45,0.0463821892393321
2,325185,65822,Dadju,https://open.spotify.com/track/3fcTVjJlO03A1jKdAW9tc2,3fcTVjJlO03A1jKdAW9tc2,0.593,https://api.spotify.com/v1/audio-analysis/3fcTVjJlO03A1jKdAW9tc2,0.812,226547,0.473,0.0,1,0.0781,-9.812999999999999,0,0.0676,123.95299999999999,4,https://api.spotify.com/v1/tracks/3fcTVjJlO03A1jKdAW9tc2,audio_features,spotify:track:3fcTVjJlO03A1jKdAW9tc2,0.354,0.06498388829215897
3,56854,67220,Hayce Lemsi,https://open.spotify.com/track/3SKFWl4dZx4WOiQxsbRWur,3SKFWl4dZx4WOiQxsbRWur,0.358,https://api.spotify.com/v1/audio-analysis/3SKFWl4dZx4WOiQxsbRWur,0.7609999999999999,253861,0.7659999999999999,1.29e-05,7,0.20800000000000002,-5.445,1,0.40399999999999997,121.76100000000001,4,https://api.spotify.com/v1/tracks/3SKFWl4dZx4WOiQxsbRWur,audio_features,spotify:track:3SKFWl4dZx4WOiQxsbRWur,0.359,0.0113314447592068
4,20584,8873,Bryan Adams,https://open.spotify.com/track/76qB2ZEZlEJAMqMqUjKusp,76qB2ZEZlEJAMqMqUjKusp,0.0752,https://api.spotify.com/v1/audio-analysis/76qB2ZEZlEJAMqMqUjKusp,0.52,393640,0.363,1.13e-05,1,0.0609,-12.655,1,0.0286,131.224,4,https://api.spotify.com/v1/tracks/76qB2ZEZlEJAMqMqUjKusp,audio_features,spotify:track:76qB2ZEZlEJAMqMqUjKusp,0.273,0.006134969325153374
5,20772,55266,Sampha,https://open.spotify.com/track/5zOnoB8FdZudDcPX4O8WqF,5zOnoB8FdZudDcPX4O8WqF,0.976,https://api.spotify.com/v1/audio-analysis/5zOnoB8FdZudDcPX4O8WqF,0.621,218160,0.19899999999999998,0.00186,10,0.107,-13.788,1,0.0344,128.905,4,https://api.spotify.com/v1/tracks/5zOnoB8FdZudDcPX4O8WqF,audio_features,spotify:track:5zOnoB8FdZudDcPX4O8WqF,0.17800000000000002,0.005291005291005291
6,225062,49709,Bebe Rexha,https://open.spotify.com/track/22BH6K8RlpwNzIINvWS4Jj,22BH6K8RlpwNzIINvWS4Jj,0.0281,https://api.spotify.com/v1/audio-analysis/22BH6K8RlpwNzIINvWS4Jj,0.61,181674,0.731,0.0,8,0.272,-5.187,1,0.11599999999999999,97.935,4,https://api.spotify.com/v1/tracks/22BH6K8RlpwNzIINvWS4Jj,audio_features,spotify:track:22BH6K8RlpwNzIINvWS4Jj,0.7240000000000001,0.058257101588830046
7,289527,48446,Taylor Swift,https://open.spotify.com/track/7zgqtptZvhf8GEmdsM2vp2,7zgqtptZvhf8GEmdsM2vp2,0.0665,https://api.spotify.com/v1/audio-analysis/7zgqtptZvhf8GEmdsM2vp2,0.615,208198,0.779,0.0,2,0.155,-6.454,1,0.135,160.0,4,https://api.spotify.com/v1/tracks/7zgqtptZvhf8GEmdsM2vp2,audio_features,spotify:track:7zgqtptZvhf8GEmdsM2vp2,0.45299999999999996,0.08467459762071379
8,4353026,27446,Logic,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,5tz69p7tJuGPeMGwNTxYuV,0.57,https://api.spotify.com/v1/audio-analysis/5tz69p7tJuGPeMGwNTxYuV,0.62,250173,0.574,0.0,5,0.19,-7.787999999999999,0,0.0479,100.021,4,https://api.spotify.com/v1/tracks/5tz69p7tJuGPeMGwNTxYuV,audio_features,spotify:track:5tz69p7tJuGPeMGwNTxYuV,0.35200000000000004,1.2298629786144193
9,3176764,25450,DTF,https://open.spotify.com/track/6ZvHhCEzcmmyjlFVmPjb4a,6ZvHhCEzcmmyjlFVmPjb4a,0.7759999999999999,https://api.spotify.com/v1/audio-analysis/6ZvHhCEzcmmyjlFVmPjb4a,0.789,229535,0.682,0.0,10,0.102,-6.497000000000001,1,0.10800000000000001,104.977,4,https://api.spotify.com/v1/tracks/6ZvHhCEzcmmyjlFVmPjb4a,audio_features,spotify:track:6ZvHhCEzcmmyjlFVmPjb4a,0.34299999999999997,0.9215801119354419
10,5002821,65684,Booba,https://open.spotify.com/track/6xqAP7kpdgCy8lERQHh29c,6xqAP7kpdgCy8lERQHh29c,0.18,https://api.spotify.com/v1/audio-analysis/6xqAP7kpdgCy8lERQHh29c,0.7340000000000001,153840,0.8440000000000001,0.0175,0,0.114,-4.178,1,0.0585,143.936,4,https://api.spotify.com/v1/tracks/6xqAP7kpdgCy8lERQHh29c,audio_features,spotify:track:6xqAP7kpdgCy8lERQHh29c,0.258,5.644295302013423
11,14460,191,Magic System,https://open.spotify.com/track/0LpNLPdGvZLATY6JgdbQzk,0LpNLPdGvZLATY6JgdbQzk,0.15,https://api.spotify.com/v1/audio-analysis/0LpNLPdGvZLATY6JgdbQzk,0.85,294200,0.925,0.0,7,0.06,-4.209,0,0.0862,119.042,4,https://api.spotify.com/v1/tracks/0LpNLPdGvZLATY6JgdbQzk,audio_features,spotify:track:0LpNLPdGvZLATY6JgdbQzk,0.882,0.00510204081632653
12,1378815,17891,Lacrim,https://open.spotify.com/track/6X3U6O4adFSanohAaUxViv,6X3U6O4adFSanohAaUxViv,0.17300000000000001,https://api.spotify.com/v1/audio-analysis/6X3U6O4adFSanohAaUxViv,0.813,211400,0.69,0.00185,5,0.213,-6.197,0,0.179,112.015,4,https://api.spotify.com/v1/tracks/6X3U6O4adFSanohAaUxViv,audio_features,spotify:track:6X3U6O4adFSanohAaUxViv,0.184,0.34782608695652173
13,418792,20876,Hornet La Frappe,https://open.spotify.com/track/6DOYcyXlutuZ807npR9T3E,6DOYcyXlutuZ807npR9T3E,0.452,https://api.spotify.com/v1/audio-analysis/6DOYcyXlutuZ807npR9T3E,0.8290000000000001,197520,0.305,0.0,8,0.16699999999999998,-13.368,1,0.332,137.042,4,https://api.spotify.com/v1/tracks/6DOYcyXlutuZ807npR9T3E,audio_features,spotify:track:6DOYcyXlutuZ807npR9T3E,0.248,0.10621095185593532
14,1130028,17901,Lacrim,https://open.spotify.com/track/2om7S1vVngM5vDO6tLufdj,2om7S1vVngM5vDO6tLufdj,0.162,https://api.spotify.com/v1/audio-analysis/2om7S1vVngM5vDO6tLufdj,0.8740000000000001,188547,0.907,4.68e-05,4,0.11699999999999999,-5.004,0,0.0737,122.057,4,https://api.spotify.com/v1/tracks/2om7S1vVngM5vDO6tLufdj,audio_features,spotify:track:2om7S1vVngM5vDO6tLufdj,0.6579999999999999,0.29835454827693264
15,2497270,2,Bruno Mars,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,6b8Be6ljOzmkOmFslEb23P,0.034,https://api.spotify.com/v1/audio-analysis/6b8Be6ljOzmkOmFslEb23P,0.818,225983,0.8029999999999999,0.0,1,0.153,-4.282,1,0.0797,106.97,4,https://api.spotify.com/v1/tracks/6b8Be6ljOzmkOmFslEb23P,audio_features,spotify:track:6b8Be6ljOzmkOmFslEb23P,0.632,0.6752078350985081
16,111047,383,Dosseh,https://open.spotify.com/track/2D5HeB7Arf6IwCQCdoPBqE,2D5HeB7Arf6IwCQCdoPBqE,0.51,https://api.spotify.com/v1/audio-analysis/2D5HeB7Arf6IwCQCdoPBqE,0.851,264853,0.625,0.0,5,0.113,-5.358,0,0.38,134.751,4,https://api.spotify.com/v1/tracks/2D5HeB7Arf6IwCQCdoPBqE,audio_features,spotify:track:2D5HeB7Arf6IwCQCdoPBqE,0.382,0.03990228013029316
17,6658248,31088,David Guetta,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M,3A7qX2QjDlPnazUsRk5y0M,0.21899999999999997,https://api.spotify.com/v1/audio-analysis/3A7qX2QjDlPnazUsRk5y0M,0.5479999999999999,194897,0.65,0.0,8,0.225,-5.827000000000001,0,0.0591,144.937,4,https://api.spotify.com/v1/tracks/3A7qX2QjDlPnazUsRk5y0M,audio_features,spotify:track:3A7qX2QjDlPnazUsRk5y0M,0.557,1.7892288423689389
18,27622,65872,Guizmo,https://open.spotify.com/track/2SDtyxvylPsho9gex9BuDc,2SDtyxvylPsho9gex9BuDc,0.446,https://api.spotify.com/v1/audio-analysis/2SDtyxvylPsho9gex9BuDc,0.522,217947,0.816,0.0,1,0.0572,-5.431,0,0.41100000000000003,139.835,4,https://api.spotify.com/v1/tracks/2SDtyxvylPsho9gex9BuDc,audio_features,spotify:track:2SDtyxvylPsho9gex9BuDc,0.6509999999999999,0.0051813471502590676
19,87009,54792,Sneazzy,https://open.spotify.com/track/1xGAcy4F06Cp5m7AebsEBV,1xGAcy4F06Cp5m7AebsEBV,0.449,https://api.spotify.com/v1/audio-analysis/1xGAcy4F06Cp5m7AebsEBV,0.777,195798,0.556,0.0,6,0.136,-7.422000000000001,0,0.40700000000000003,141.85399999999998,4,https://api.spotify.com/v1/tracks/1xGAcy4F06Cp5m7AebsEBV,audio_features,spotify:track:1xGAcy4F06Cp5m7AebsEBV,0.36,0.0189873417721519
20,22372,13651,Sneazzy,https://open.spotify.com/track/0pX9g1KkUaYU6NJxgXPCmS,0pX9g1KkUaYU6NJxgXPCmS,0.693,https://api.spotify.com/v1/audio-analysis/0pX9g1KkUaYU6NJxgXPCmS,0.813,241053,0.522,9.64e-06,11,0.134,-9.934,1,0.255,129.986,4,https://api.spotify.com/v1/tracks/0pX9g1KkUaYU6NJxgXPCmS,audio_features,spotify:track:0pX9g1KkUaYU6NJxgXPCmS,0.341,0.006289308176100629
21,268199,62973,Lacrim,https://open.spotify.com/track/1MSSiqvyt1X0RC5LGzjM57,1MSSiqvyt1X0RC5LGzjM57,0.223,https://api.spotify.com/v1/audio-analysis/1MSSiqvyt1X0RC5LGzjM57,0.733,258240,0.624,0.0,10,0.11699999999999999,-6.86,0,0.214,145.123,4,https://api.spotify.com/v1/tracks/1MSSiqvyt1X0RC5LGzjM57,audio_features,spotify:track:1MSSiqvyt1X0RC5LGzjM57,0.268,0.06808510638297872
22,23901,51676,Jul,https://open.spotify.com/track/3JKVkAwRbiKMLr5iapvk4b,3JKVkAwRbiKMLr5iapvk4b,0.139,https://api.spotify.com/v1/audio-analysis/3JKVkAwRbiKMLr5iapvk4b,0.956,181858,0.562,0.0,0,0.0563,-8.894,0,0.275,128.999,4,https://api.spotify.com/v1/tracks/3JKVkAwRbiKMLr5iapvk4b,audio_features,spotify:track:3JKVkAwRbiKMLr5iapvk4b,0.6579999999999999,0.006134969325153374
23,93155,15345,Drake,https://open.spotify.com/track/2fkeWbM6iqTw7oGHTYm2lw,2fkeWbM6iqTw7oGHTYm2lw,0.499,https://api.spotify.com/v1/audio-analysis/2fkeWbM6iqTw7oGHTYm2lw,0.621,186293,0.247,0.0239,11,0.113,-12.290999999999999,0,0.0393,111.97399999999999,4,https://api.spotify.com/v1/tracks/2fkeWbM6iqTw7oGHTYm2lw,audio_features,spotify:track:2fkeWbM6iqTw7oGHTYm2lw,0.221,0.038461538461538464
24,374932,12243,Rim'K,https://open.spotify.com/track/7DIFgt59SxjNITfr0c4Hym,7DIFgt59SxjNITfr0c4Hym,0.466,https://api.spotify.com/v1/audio-analysis/7DIFgt59SxjNITfr0c4Hym,0.775,218416,0.595,0.0,9,0.141,-7.609,0,0.21899999999999997,134.026,4,https://api.spotify.com/v1/tracks/7DIFgt59SxjNITfr0c4Hym,audio_features,spotify:track:7DIFgt59SxjNITfr0c4Hym,0.638,0.11315417256011315
25,3991162,38,SCH,https://open.spotify.com/track/0myHuhA1FkppaClYHRoxX0,0myHuhA1FkppaClYHRoxX0,0.631,https://api.spotify.com/v1/audio-analysis/0myHuhA1FkppaClYHRoxX0,0.59,169160,0.6759999999999999,1.38e-06,4,0.0977,-7.336,0,0.35200000000000004,75.373,4,https://api.spotify.com/v1/tracks/0myHuhA1FkppaClYHRoxX0,audio_features,spotify:track:0myHuhA1FkppaClYHRoxX0,0.315,1.341741580571582
26,224330,67147,Hayce Lemsi,https://open.spotify.com/track/59VwowDb6GzzZbjfltYW9W,59VwowDb6GzzZbjfltYW9W,0.507,https://api.spotify.com/v1/audio-analysis/59VwowDb6GzzZbjfltYW9W,0.833,218383,0.802,0.0,1,0.0602,-3.89,1,0.28,143.966,4,https://api.spotify.com/v1/tracks/59VwowDb6GzzZbjfltYW9W,audio_features,spotify:track:59VwowDb6GzzZbjfltYW9W,0.355,0.046357615894039736
27,96115,194,Lukas Graham,https://open.spotify.com/track/7129iqBafaphfc3WPCGC0L,7129iqBafaphfc3WPCGC0L,0.29,https://api.spotify.com/v1/audio-analysis/7129iqBafaphfc3WPCGC0L,0.742,237300,0.479,0.0,10,0.391,-5.83,1,0.0551,119.95100000000001,4,https://api.spotify.com/v1/tracks/7129iqBafaphfc3WPCGC0L,audio_features,spotify:track:7129iqBafaphfc3WPCGC0L,0.34600000000000003,0.03585657370517928
28,1162278,120,Booba,https://open.spotify.com/track/31J8vqtOHXRJ8rtWwQKLw3,31J8vqtOHXRJ8rtWwQKLw3,0.299,https://api.spotify.com/v1/audio-analysis/31J8vqtOHXRJ8rtWwQKLw3,0.797,217893,0.682,0.0,6,0.0728,-5.65,0,0.145,122.978,4,https://api.spotify.com/v1/tracks/31J8vqtOHXRJ8rtWwQKLw3,audio_features,spotify:track:31J8vqtOHXRJ8rtWwQKLw3,0.434,0.3768531207175782
29,491339,6226,Sofiane,https://open.spotify.com/track/7rULRGmvjAqqTtCTucjJbe,7rULRGmvjAqqTtCTucjJbe,0.461,https://api.spotify.com/v1/audio-analysis/7rULRGmvjAqqTtCTucjJbe,0.775,251227,0.623,0.0,8,0.128,-5.957999999999999,1,0.35700000000000004,129.58,4,https://api.spotify.com/v1/tracks/7rULRGmvjAqqTtCTucjJbe,audio_features,spotify:track:7rULRGmvjAqqTtCTucjJbe,0.507,0.15577727711618927
30,2649811,54088,DJ Snake,https://open.spotify.com/track/0Wv5wuenRLI3BcwgT3HPIP,0Wv5wuenRLI3BcwgT3HPIP,0.534,https://api.spotify.com/v1/audio-analysis/0Wv5wuenRLI3BcwgT3HPIP,0.7809999999999999,198286,0.765,0.0,8,0.152,-4.092,1,0.0385,104.98700000000001,4,https://api.spotify.com/v1/tracks/0Wv5wuenRLI3BcwgT3HPIP,audio_features,spotify:track:0Wv5wuenRLI3BcwgT3HPIP,0.564,0.6547835576573299
31,547640,38025,Naza,https://open.spotify.com/track/1wxBP4KwMN2UyMJc6S0GJn,1wxBP4KwMN2UyMJc6S0GJn,0.818,https://api.spotify.com/v1/audio-analysis/1wxBP4KwMN2UyMJc6S0GJn,0.868,183389,0.541,0.00186,4,0.16,-9.996,0,0.233,113.118,4,https://api.spotify.com/v1/tracks/1wxBP4KwMN2UyMJc6S0GJn,audio_features,spotify:track:1wxBP4KwMN2UyMJc6S0GJn,0.517,0.16945864926820667
32,2320626,67,MHD,https://open.spotify.com/track/0v9yrgq9lNv5RJ3NPkCxmg,0v9yrgq9lNv5RJ3NPkCxmg,0.5760000000000001,https://api.spotify.com/v1/audio-analysis/0v9yrgq9lNv5RJ3NPkCxmg,0.759,204627,0.795,0.0,5,0.131,-7.507999999999999,0,0.203,120.215,4,https://api.spotify.com/v1/tracks/0v9yrgq9lNv5RJ3NPkCxmg,audio_features,spotify:track:0v9yrgq9lNv5RJ3NPkCxmg,0.934,0.7694157249338783
33,163766,6314,Ryan Gosling,https://open.spotify.com/track/2fXH2iei02pBaSIdn5X4zJ,2fXH2iei02pBaSIdn5X4zJ,0.342,https://api.spotify.com/v1/audio-analysis/2fXH2iei02pBaSIdn5X4zJ,0.3,236507,0.48700000000000004,0.00295,7,0.125,-8.635,1,0.0515,165.794,4,https://api.spotify.com/v1/tracks/2fXH2iei02pBaSIdn5X4zJ,audio_features,spotify:track:2fXH2iei02pBaSIdn5X4zJ,0.502,0.05185659411011524
34,20399,2509,The xx,https://open.spotify.com/track/661bbtA19xopO3lH0J4Qvr,661bbtA19xopO3lH0J4Qvr,0.745,https://api.spotify.com/v1/audio-analysis/661bbtA19xopO3lH0J4Qvr,0.5489999999999999,227467,0.423,0.172,0,0.127,-8.885,0,0.0373,119.345,4,https://api.spotify.com/v1/tracks/661bbtA19xopO3lH0J4Qvr,audio_features,spotify:track:661bbtA19xopO3lH0J4Qvr,0.14400000000000002,0.006578947368421052
35,649020,782,Hooss,https://open.spotify.com/track/3daqmC2kTItwFF7A8C1VHu,3daqmC2kTItwFF7A8C1VHu,0.36200000000000004,https://api.spotify.com/v1/audio-analysis/3daqmC2kTItwFF7A8C1VHu,0.7090000000000001,227982,0.5429999999999999,0.0,3,0.0886,-8.056000000000001,1,0.0575,129.939,4,https://api.spotify.com/v1/tracks/3daqmC2kTItwFF7A8C1VHu,audio_features,spotify:track:3daqmC2kTItwFF7A8C1VHu,0.754,0.20432998443469647
36,109819,6601,Lacrim,https://open.spotify.com/track/3xf9GbVqLnDgL2x0xztcTV,3xf9GbVqLnDgL2x0xztcTV,0.0121,https://api.spotify.com/v1/audio-analysis/3xf9GbVqLnDgL2x0xztcTV,0.835,162733,0.732,0.0,1,0.138,-5.045,1,0.0457,100.00200000000001,4,https://api.spotify.com/v1/tracks/3xf9GbVqLnDgL2x0xztcTV,audio_features,spotify:track:3xf9GbVqLnDgL2x0xztcTV,0.28,0.03221649484536083
37,172634,36798,Niro,https://open.spotify.com/track/0MiEvNFDXMJpLVjbhX4dZG,0MiEvNFDXMJpLVjbhX4dZG,0.243,https://api.spotify.com/v1/audio-analysis/0MiEvNFDXMJpLVjbhX4dZG,0.604,216760,0.738,0.0,8,0.141,-6.821000000000001,0,0.525,99.925,3,https://api.spotify.com/v1/tracks/0MiEvNFDXMJpLVjbhX4dZG,audio_features,spotify:track:0MiEvNFDXMJpLVjbhX4dZG,0.5660000000000001,0.05190677966101695
38,64615,11891,Slimane,https://open.spotify.com/track/0fyRY1wwzxMVbU4UibH39K,0fyRY1wwzxMVbU4UibH39K,0.26,https://api.spotify.com/v1/audio-analysis/0fyRY1wwzxMVbU4UibH39K,0.455,207627,0.779,0.0,3,0.17,-5.69,0,0.0656,94.365,4,https://api.spotify.com/v1/tracks/0fyRY1wwzxMVbU4UibH39K,audio_features,spotify:track:0fyRY1wwzxMVbU4UibH39K,0.507,0.02099737532808399
39,49839,3783,Vald,https://open.spotify.com/track/3T99a7Uu1iMKGcGDtGO636,3T99a7Uu1iMKGcGDtGO636,0.0949,https://api.spotify.com/v1/audio-analysis/3T99a7Uu1iMKGcGDtGO636,0.748,256760,0.71,0.0,11,0.102,-5.63,1,0.265,112.844,4,https://api.spotify.com/v1/tracks/3T99a7Uu1iMKGcGDtGO636,audio_features,spotify:track:3T99a7Uu1iMKGcGDtGO636,0.0943,0.02564102564102564
40,295661,155,MHD,https://open.spotify.com/track/0vPHA6ipjSD2B5lHKub21I,0vPHA6ipjSD2B5lHKub21I,0.158,https://api.spotify.com/v1/audio-analysis/0vPHA6ipjSD2B5lHKub21I,0.956,137133,0.726,0.0,10,0.0673,-5.775,1,0.397,123.061,4,https://api.spotify.com/v1/tracks/0vPHA6ipjSD2B5lHKub21I,audio_features,spotify:track:0vPHA6ipjSD2B5lHKub21I,0.564,0.09125355225765709
41,8343402,7,MHD,https://open.spotify.com/track/6x8j5V85ZJHtvOSjSamcVc,6x8j5V85ZJHtvOSjSamcVc,0.0871,https://api.spotify.com/v1/audio-analysis/6x8j5V85ZJHtvOSjSamcVc,0.971,140078,0.7959999999999999,0.0,8,0.139,-5.731,0,0.306,120.039,4,https://api.spotify.com/v1/tracks/6x8j5V85ZJHtvOSjSamcVc,audio_features,spotify:track:6x8j5V85ZJHtvOSjSamcVc,0.821,2.1450678583250578
42,5713087,11701,MHD,https://open.spotify.com/track/1MUxJxub6ovS0rzTHRgyoF,1MUxJxub6ovS0rzTHRgyoF,0.0804,https://api.spotify.com/v1/audio-analysis/1MUxJxub6ovS0rzTHRgyoF,0.919,149258,0.8759999999999999,0.0752,1,0.0596,-4.843999999999999,1,0.322,125.113,4,https://api.spotify.com/v1/tracks/1MUxJxub6ovS0rzTHRgyoF,audio_features,spotify:track:1MUxJxub6ovS0rzTHRgyoF,0.45299999999999996,1.5340699815837937
43,1021528,38092,MHD,https://open.spotify.com/track/03i0AsAY16ND5XlawvTOAu,03i0AsAY16ND5XlawvTOAu,0.128,https://api.spotify.com/v1/audio-analysis/03i0AsAY16ND5XlawvTOAu,0.919,155120,0.879,0.0,1,0.0874,-4.28,1,0.29100000000000004,114.045,4,https://api.spotify.com/v1/tracks/03i0AsAY16ND5XlawvTOAu,audio_features,spotify:track:03i0AsAY16ND5XlawvTOAu,0.5710000000000001,0.3187334091770952
44,2408846,53707,Niska,https://open.spotify.com/track/359buFCogBGX23Dgdqcrws,359buFCogBGX23Dgdqcrws,0.17600000000000002,https://api.spotify.com/v1/audio-analysis/359buFCogBGX23Dgdqcrws,0.94,171533,0.7,0.0,4,0.0994,-3.633,0,0.254,122.006,4,https://api.spotify.com/v1/tracks/359buFCogBGX23Dgdqcrws,audio_features,spotify:track:359buFCogBGX23Dgdqcrws,0.527,0.5791205504038288
45,2354934,32,Jennifer Lopez,https://open.spotify.com/track/2hgzdQdnfWwtdpZbhZlV72,2hgzdQdnfWwtdpZbhZlV72,0.0472,https://api.spotify.com/v1/audio-analysis/2hgzdQdnfWwtdpZbhZlV72,0.757,218235,0.6779999999999999,9.14e-06,8,0.0654,-5.529,0,0.233,120.075,4,https://api.spotify.com/v1/tracks/2hgzdQdnfWwtdpZbhZlV72,audio_features,spotify:track:2hgzdQdnfWwtdpZbhZlV72,0.82,0.6875041300469172
46,38013,32654,Coldplay,https://open.spotify.com/track/4gDyoe1FImDlXVt58ssnMf,4gDyoe1FImDlXVt58ssnMf,0.155,https://api.spotify.com/v1/audio-analysis/4gDyoe1FImDlXVt58ssnMf,0.348,274587,0.7120000000000001,0.7020000000000001,5,0.0683,-6.412000000000001,1,0.0335,73.102,4,https://api.spotify.com/v1/tracks/4gDyoe1FImDlXVt58ssnMf,audio_features,spotify:track:4gDyoe1FImDlXVt58ssnMf,0.424,0.010526315789473684
47,1012442,65801,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,0bYg9bo50gSsH3LtXe2SQn,0.16399999999999998,https://api.spotify.com/v1/audio-analysis/0bYg9bo50gSsH3LtXe2SQn,0.335,241107,0.625,0.0,7,0.0708,-7.462000000000001,1,0.0386,150.27700000000002,4,https://api.spotify.com/v1/tracks/0bYg9bo50gSsH3LtXe2SQn,audio_features,spotify:track:0bYg9bo50gSsH3LtXe2SQn,0.34600000000000003,0.25236593059936907
48,575995,2754,The Vamps,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW,1yNyoWWWikbLhwIGWjZuDW,0.00251,https://api.spotify.com/v1/audio-analysis/1yNyoWWWikbLhwIGWjZuDW,0.563,197793,0.775,0.0,8,0.326,-6.433,1,0.0366,144.945,4,https://api.spotify.com/v1/tracks/1yNyoWWWikbLhwIGWjZuDW,audio_features,spotify:track:1yNyoWWWikbLhwIGWjZuDW,0.45799999999999996,0.1798810703666997
49,6897744,36421,Martin Solveig,https://open.spotify.com/track/3aLSrx8qhssXrh5yjB6oy9,3aLSrx8qhssXrh5yjB6oy9,0.151,https://api.spotify.com/v1/audio-analysis/3aLSrx8qhssXrh5yjB6oy9,0.775,170323,0.722,0.000724,1,0.057999999999999996,-3.502,1,0.0463,124.037,4,https://api.spotify.com/v1/tracks/3aLSrx8qhssXrh5yjB6oy9,audio_features,spotify:track:3aLSrx8qhssXrh5yjB6oy9,0.649,1.9836108561688737
50,111692,72673,Kendrick Lamar,https://open.spotify.com/track/66kQ7wr4d2LwwSjr7HXcyr,66kQ7wr4d2LwwSjr7HXcyr,0.0284,https://api.spotify.com/v1/audio-analysis/66kQ7wr4d2LwwSjr7HXcyr,0.7,235540,0.615,0.0133,8,0.0843,-5.3870000000000005,1,0.0619,96.84,4,https://api.spotify.com/v1/tracks/66kQ7wr4d2LwwSjr7HXcyr,audio_features,spotify:track:66kQ7wr4d2LwwSjr7HXcyr,0.449,0.024844720496894408
51,1843179,66,The Chainsmokers,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,2rizacJSyD9S1IQUxUxnsK,0.09699999999999999,https://api.spotify.com/v1/audio-analysis/2rizacJSyD9S1IQUxUxnsK,0.662,194080,0.586,0.0027199999999999998,0,0.115,-8.821,1,0.0307,90.0,4,https://api.spotify.com/v1/tracks/2rizacJSyD9S1IQUxUxnsK,audio_features,spotify:track:2rizacJSyD9S1IQUxUxnsK,0.29600000000000004,0.7534637326813366
52,34189,8798,John Legend,https://open.spotify.com/track/2q6tgiA9tpb6DMguABwCWE,2q6tgiA9tpb6DMguABwCWE,0.922,https://api.spotify.com/v1/audio-analysis/2q6tgiA9tpb6DMguABwCWE,0.42200000000000004,269560,0.264,0.0,8,0.132,-7.064,1,0.0322,119.93,4,https://api.spotify.com/v1/tracks/2q6tgiA9tpb6DMguABwCWE,audio_features,spotify:track:2q6tgiA9tpb6DMguABwCWE,0.331,0.011494252873563218
53,568827,24690,SCH,https://open.spotify.com/track/1v1xEVIe3FWvFKalzBtKNO,1v1xEVIe3FWvFKalzBtKNO,0.446,https://api.spotify.com/v1/audio-analysis/1v1xEVIe3FWvFKalzBtKNO,0.691,218653,0.8320000000000001,1.4e-06,8,0.159,-7.037999999999999,1,0.435,151.215,4,https://api.spotify.com/v1/tracks/1v1xEVIe3FWvFKalzBtKNO,audio_features,spotify:track:1v1xEVIe3FWvFKalzBtKNO,0.465,0.14837244511733536
54,576361,182,SCH,https://open.spotify.com/track/3YOW5BmyATjFdLThldbWCt,3YOW5BmyATjFdLThldbWCt,0.618,https://api.spotify.com/v1/audio-analysis/3YOW5BmyATjFdLThldbWCt,0.679,204733,0.718,0.0,11,0.115,-6.1129999999999995,0,0.278,136.136,4,https://api.spotify.com/v1/tracks/3YOW5BmyATjFdLThldbWCt,audio_features,spotify:track:3YOW5BmyATjFdLThldbWCt,0.507,0.19301666075859625
55,702156,66688,Johnny Hallyday,https://open.spotify.com/track/6PC6ufeOBgh2cFcz0IcAUR,6PC6ufeOBgh2cFcz0IcAUR,0.00826,https://api.spotify.com/v1/audio-analysis/6PC6ufeOBgh2cFcz0IcAUR,0.5429999999999999,329200,0.968,2.0600000000000003e-05,11,0.32799999999999996,-5.2010000000000005,0,0.102,139.862,4,https://api.spotify.com/v1/tracks/6PC6ufeOBgh2cFcz0IcAUR,audio_features,spotify:track:6PC6ufeOBgh2cFcz0IcAUR,0.379,0.13943894389438943
